Title,Address,Link
Rockglen Visitor Centre,"JUNCTION OF HIGHWAY 2 AND 18ROCKGLEN, Saskatchewan S0H 3R0 Canada",https://www.tourismsaskatchewan.com/listings/87/rockglen-visitor-centre-museum-and-rv-park
Rocky Mountain House Museum (Reunion Historical Society),"5406-48 STREETROCKY MOUNTAIN HOUSE, Alberta T4T 1B2 Canada",https://www.rockymuseum.com/
Rocky Mountain Rangers Museum and Archives,"1221 MCGILL ROADKAMLOOPS, British Columbia V2C 6K7 Canada",https://www.memorybc.ca/rocky-mountain-rangers-museum-and-archives
Rodman Hall Arts Centre,"BROCK UNIVERSITY, 109 SAINT PAUL CRESCENTST. CATHARINES, Ontario L2S 1M3 Canada",http://www.brocku.ca/rodman-hall
Roedde House Museum,"1415 BARCLAY STREETVANCOUVER, British Columbia V6G 1J6 Canada",https://www.roeddehouse.org/website/index.php/en/
Rogers Pass Discovery Centre,"HIGHWAY #1, GLACIER NATIONAL PARKREVELSTROKE, British Columbia V0E 2S0 Canada",https://www.pc.gc.ca/en/pn-np/bc/glacier/visit/heures-hours
Rollin Art Centre,"3061 8TH AVENUEPORT ALBERNI, British Columbia V9Y 2K5 Canada",https://www.alberniarts.com
Roma at Three Rivers National Historic Site,"505 ROMA POINT ROADMONTAGUE, Prince Edward Island C0A 1R0 Canada",http://www.roma3rivers.com/
Ron Morel Memorial Museum,"25 MILLVIEW ROADKAPUSKASING, Ontario P5N 2X6 Canada",https://mci390.wixsite.com/ron-morel-museum
Rondeau Provincial Park Visitor Centre,"18050 RONDEAU PARK ROADMORPETH, Ontario N0P 1X0 Canada",http://www.ontarioparks.com/park/rondeau/
Roosevelt Campobello International Park,"459 ROUTE 774WELSHPOOL, New Brunswick E5E 1A4 Canada",https://www.rooseveltcampobello.org/
Rose House Museum,"3333 COUNTY ROAD 8WAUPOOS, Ontario K0K 2T0 Canada",https://www.thecounty.ca/county-government/departments/museums/about-us/rose-house-museum/
Rose Valley and District Heritage Museum,"116 CENTRE STREETROSE VALLEY, Saskatchewan S0E 1M0 Canada",https://www.tourismsaskatchewan.com/listings/482/rose-valley-and-district-heritage-museum
Rosebud Historical Society,"117 MAIN STREETROSEBUD, Alberta T0J 2T0 Canada",http://www.rosebud.ca/museum_home.htm
Rosetown & District Museum,"605 COLWELL ROAD EASTROSETOWN, Saskatchewan S0L 2V0 Canada",https://www.tourismsaskatchewan.com/listings/1856/rosetown-and-district-museum
Ross Farm Museum,"4568, HIGHWAY #12NEW ROSS, Nova Scotia B0J 2M0 Canada",https://rossfarm.novascotia.ca/
Ross Memorial Museum,"188 MONTAGUE STREETSAINT ANDREWS, New Brunswick E5B 1J2 Canada",https://rossmemorialmuseum.ca/
Ross Museum,"2022 FORESTERS FALLS ROADFORESTERS FALLS, Ontario K0J 1V0 Canada",http://www.rossmuseum.ca/
Ross-Thomson House Museum,"9 CHARLOTTE LANESHELBURNE, Nova Scotia B0T 1W0 Canada",https://rossthomson.novascotia.ca/
Rossburn Museum and Heritage,"CHEDDAR AVENUEROSSBURN, Manitoba R0J 1V0 Canada",https://www.facebook.com/RossburnMuseum/
Rossland Museum & Discovery Centre,"1100 HIGHWAY 3BROSSLAND, British Columbia V0G 1Y0 Canada",https://www.rosslandmuseum.ca/
Rotary Museum of Police & Corrections,"3700 2ND AVENUE AND MARQUIS ROADPRINCE ALBERT, Saskatchewan S6V 8A9 Canada",https://www.citypa.ca/en/parks-recreation-and-culture/rotary-museum-of-police-and-corrections.aspx
Round 4-H Museum (Historical Society of The Rural Municipality of Roland),"78 3RD STREETROLAND, Manitoba R0G 1T0 Canada",http://roland4hmuseum.pbworks.com/f/site/index.html
Rowsell House Interpretation Center,"#1 HARDING PLACEHARRINGTON HARBOUR, Quebec G0G 1N0 Canada",https://www.bonjourquebec.com/en-ca/listing/things-to-do/heritage-sites-and-attractions/museums-and-historic-sites/rowsell-house-interpretation-centre-500003792
Roy Wahalan Regional Heritage Heritage Centre and Archives,"44 TRANS CANADA HIGHWAYDEER LAKE, Newfoundland & Labrador A8A 2E4 Canada",https://www.facebook.com/Valley.Crafts.Roy.Whalen.Museum/
Royal Alberta Museum,"9810 103A AVENUE NORTHWESTEDMONTON, Alberta T5J 0G2 Canada",https://royalalbertamuseum.ca/
Royal Aviation Museum of Western Canada,"1431 CHURCH AVENUE (MOVING TO NEW LOCATION IN 2022)WINNIPEG, Manitoba R2X 1G5 Canada",https://royalaviationmuseum.com/
Royal Botanical Gardens,"680 PLAINS ROAD WESTBURLINGTON, Ontario L7T 4H4 Canada",https://www.rbg.ca/
Royal British Columbia Museum,"675 BELLEVILLE STREETVICTORIA, British Columbia V8W 9W2 Canada",https://royalbcmuseum.bc.ca/
Royal Canadian Artillery Museum,"BUILDING N-118, PATRICIA ROAD, CFB SHILOSHILO, Manitoba R0K 2A0 Canada",https://en.rcamuseum.com/
Royal Canadian Geographical Society,"50 SUSSEX DRIVEOTTAWA, Ontario K1M 2K1 Canada",http://www.rcgs.org/
Royal Canadian Military Institute,"426 UNIVERSITY AVENUETORONTO, Ontario M5G 1S9 Canada",https://www.rcmi.org/
Royal Canadian Mint,"320 SUSSEX DRIVEOTTAWA, Ontario K1A 0G8 Canada",https://www.mint.ca/store/template/home.jsp?lang=en_CA
Royal Canadian Regiment Museum,"WOLSELEY BARRACKS, 701 OXFORD STREET EASTLONDON, Ontario N5Y 4T7 Canada",http://www.thercrmuseum.ca/en-ca/
"Royal Heraldry Society of Canada, The","OTTAWA, Ontario K1G 3H9 Canada",http://www.heraldry.ca/
Royal Military College of Canada Museum,"4 PASSCHENDALE DRIVEKINGSTON, Ontario K7K 7B4 Canada",https://rmcmuseum.ca/
Royal Montreal Regiment Museum,"4625 SAINTE-CATHERINE STREET WESTWESTMOUNT, Quebec H3Z 1S4 Canada",https://royalmontrealregiment.com/museum/
Royal Newfoundland Constabulary Historical Society Archives and Museum,"ROYAL NEWFOUNDLAND CONSTABULARY BUILDING, 1 FORT TOWNSHENDST. JOHN'S, Newfoundland & Labrador A1C 2G2 Canada",https://www.mun.ca/folklore/research/munfla/rnc.php
Royal Nova Scotia Historical Society,"NO OFFICE (MEET MONTLY AT NOVA SCOTIA ARCHIVES)HALIFAX, Nova Scotia B3J 3P7 Canada",https://www.rnshs.ca/
Royal Ontario Museum (ROM),"100 QUEEN'S PARKTORONTO, Ontario M5S 2C6 Canada",https://www.rom.on.ca/en
Royal Saskatchewan Museum,"2445 ALBERT STREETREGINA, Saskatchewan S4P 4W7 Canada",https://www.royalsaskmuseum.ca/rsm
Royal St. John's Regatta Museum,"THE ROYAL ST. JOHN'S REGATTA BOATHOUSE, 10 CLANCEY DRIVEQUIDI VIDI LAKE, Newfoundland & Labrador A1C 5J3 Canada",http://stjohnsregatta.ca/museum/
Royal Tyrrell Museum of Palaeontology,"HIGHWAY 838, MIDLAND PROVINCIAL PARKDRUMHELLER, Alberta T0J 0Y0 Canada",https://tyrrellmuseum.com/
Royal Westminster Regiment Historical Society and Museum,"530 QUEENS AVENUENEW WESTMINSTER, British Columbia V3L 1K3 Canada",https://www.tripadvisor.ca/Attraction_Review-g154936-d4782240-Reviews-The_Royal_Westminster_Regiment_Historical_Society_and_Museum-New_Westminster_Brit.html
Royal Winnipeg Rifles Regimental Museum,"969 ST MATTHEWS AVENUEWINNIPEG, Manitoba R3G 0J7 Canada",https://rwrmuseum.com/
Rundle's Mission Historic Site,"TOWNSHIP ROAD 474ATHORSBY, Newfoundland & Labrador T0C 2P0 Canada",https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=38
Rusty Relics Museum Inc.,"401 RAILWAY AVENUE WESTCARLYLE, Saskatchewan S0C 0R0 Canada",https://rustyrelicsmuseum.com/
Rutherford House Provincial Historic Site,"11153 SASKATCHEWAN DRIVE NORTHWESTEDMONTON, Alberta T6G 2S1 Canada",https://rutherfordhouse.ca/
Ruthven Park National Historic Site,"243 HALDIMAND HIGHWAYCAYUGA, Ontario N0A 1E0 Canada",https://ruthvenpark.ca/
Ryan Premises National Historic Site of Canada,"10 RYANS HILL ROADBONAVISTA, Newfoundland & Labrador A0C 1B0 Canada",https://www.pc.gc.ca/en/lhn-nhs/nl/ryan
Ryerson Archives & Special Collections,"350 VICTORIA STREET, 4TH FLOORTORONTO, Ontario M5B 2X3 Canada",https://library.ryerson.ca/asc/
Ryerson Image Centre,"33 GOULD STREETTORONTO, Ontario M5B 2K3 Canada",https://ryersonimagecentre.ca/
S.S. Sicamous Marine Heritage Society,"1099 LAKESHORE DRIVE WESTPENTICTON, British Columbia V2A 1B7 Canada",http://sssicamous.ca/
Saint John Arts Centre,"20 PEEL PLAZASAINT JOHN, New Brunswick E2L 3G6 Canada",https://www.sjartscentre.ca/
Saint John Jewish Historical Museum,"91 LEINSTER STREETSAINT JOHN, New Brunswick E2L 1J2 Canada",http://jewishmuseumsj.com/
Saint Kateri Interpretive Center (St. Francis Xavier Mission),"1 RIVER ROADKAHNAWAKE, Quebec J0L 1B0 Canada",https://kahnawaketourism.com/st-francis-xavier-mission/
Saint Mary's University Art Gallery,"923 ROBIE STREETHALIFAX, Nova Scotia B3H 3C3 Canada",https://www.smu.ca/campus-life/art-gallery.html
Saint Mary's University Burke-Gaffney Observatory,"5865 GORSEBROOK AVENUEHALIFAX, Nova Scotia B3H 3C3 Canada",https://www.smu.ca/academics/departments/astronomy-physics-burke-gaffney-observatory.html
Saint-Ours Canal National Historic Site,"2930, CHEMIN DES PATRIOTESSAINT-OURS, Quebec J0G 1P0 Canada",https://www.pc.gc.ca/en/lhn-nhs/qc/saintours/index?utm_source=gmb&utm_medium=canalstours
Sainte-Anne-de-Bellevue Canal National Historic Site,"170, RUE SAINTE-ANNESAINTE-ANNE-DE-BELLEVUE, Quebec H9X 1N1 Canada",https://www.pc.gc.ca/en/lhn-nhs/qc/annedebellevue/index?utm_source=gmb&utm_medium=canalsteanne
Sainte-Marie among the Hurons,"16164 HIGHWAY 12 EASTMIDLAND, Ontario L4R 4K8 Canada",http://www.saintemarieamongthehurons.on.ca/sm/en/Home/index.htm
Salle Alfred-Pellan de la Maison des arts de Laval,"1395, BOULEVARD DE LA CONCORDE OUESTLAVAL, Quebec H7N 5W1 Canada",https://www.laval.ca/Pages/Fr/Culture/salle-alfred-pellan.aspx
Salle de découvertes de la boîte á science,"1150 BOULEVARD RENÉ-LÉVESQUE OUESTQUÉBEC, Quebec G1S 1V7 Canada",https://boiteascience.com/
Salles d'exposition de la Maison de la culture et du patrimoine,"235 RUE SAINT-EUSTACHESAINT-EUSTACHE, Quebec J7R 2L8 Canada",https://www.musees.qc.ca/fr/musees/guide/moulin-legare-et-salles-d-exposition-de-la-maison-de-la-culture-et-du-patrimoine
Salmo Museum,"100 4TH STREETSALMO, British Columbia V0G 1Z0 Canada",https://www.kootenayrockies.com/partner/salmo-museum/
Salmon Arm Arts Centre (Shuswap District Arts Council),"70 HUDSON AVENUE NORTHEASTSALMON ARM, British Columbia V1E 4H8 Canada",https://www.salmonarmartscentre.ca/
Salmonier Nature Park,"SALMONIER LINE (ROUTE 90), 12 KM SOUTH OF THE TRANS CANADA HIGHWAY (ROUTE 1) ON THE AVALON PENINSULA OF NEWFOUNDLANDSALMONIER LINE, Newfoundland & Labrador A0A 2R0 Canada",https://www.gov.nl.ca/ffa/wildlife/snp/
Salt Spring Island Archives,"129 MCPHILLIPS AVENUESALT SPRING ISLAND, British Columbia V8K 2T6 Canada",http://saltspringarchives.com/
Salt Spring Island Museum,"351 RAINBOW ROADSALT SPRING ISLAND, British Columbia V8K 1R7 Canada",https://saltspringmuseum.com/
Sam Waller Museum,"306 FISCHER AVENUETHE PAS, Manitoba R9A 1K4 Canada",https://www.samwallermuseum.ca/
Samson V Maritime Museum,"880 QUAYSIDE DRIVENEW WESTMINSTER, British Columbia V3M 6G1 Canada",https://www.newwestcity.ca/services/arts-and-heritage/museums-and-archives/sb_expander_articles/656.php
Samuel de Champlain Provincial Park,"6905 HIGHWAY 17 EASTMATTAWA, Ontario P0H 1V0 Canada",https://www.ontarioparks.com/park/samueldechamplain
Sandilands Forest Discovery Centre,"67094 ROAD 68EHADASHVILLE, Manitoba R0E 0X0 Canada",https://www.thinktrees.org/what-we-do/forest-centres/sandilands-forest-discovery-centre/
Sandon Museum,"SLOCAN AVENUESANDON, British Columbia V0G 2B0 Canada",https://www.kootenayrockies.com/partner/sandon-museum/
Saskatchewan African Canadian Heritage Museum Inc.,"REGINA, Saskatchewan S4P 3B4 Canada",https://sachm.org/
Saskatchewan Agriculture Hall of Fame,"2610 LORNER AVENUE SOUTHSASKATOON, Saskatchewan S7J 0S6 Canada",https://www.sahf.ca/
Saskatchewan Arts Board Permanent Collection,"1355 BROAD STREETREGINA, Saskatchewan S4R 7VI Canada",https://saskartsboard.com/menu/art-collection/permanent-collection.html
Saskatchewan Craft Council,"813 BROADWAY AVENUESASKATOON, Saskatchewan S7N 1B5 Canada",https://saskcraftcouncil.org/
Saskatchewan Landing Provincial Park,"350 CHEADLE STREET WESTSWIFT CURRENT, Saskatchewan S9H 4G3 Canada",https://www.tourismsaskatchewan.com/provincialpark/312/saskatchewan-landing-provincial-park#sort=relevancy
Saskatchewan Legislative Building Art Collection,"2405 LEGISLATIVE DRIVEREGINA, Saskatchewan S4S 0B3 Canada",http://www.sknac.ca/index.php?page=GalleryDetail&id=27
Saskatchewan Military Museum,"THE ARMOURIES, 1600 ELPHINSTONE STREET, ROOM 112REGINA, Saskatchewan S4T 3N1 Canada",http://www.saskatchewanmilitarymuseum.com/
Saskatchewan Pharmacy Museum,"4010 PASQUA STREETREGINA, Saskatchewan S4S 7B9 Canada",http://www.saskatchewanpharmacymuseum.ca/
Saskatchewan Science Centre,"2903 POWERHOUSE DRIVEREGINA, Saskatchewan S4N 0A1 Canada",https://www.sasksciencecentre.com/
Saskatchewan Sports Hall of Fame and Museum,"2205 VICTORIA AVENUEREGINA, Saskatchewan S4P 0S4 Canada",http://sasksportshalloffame.com/
Saskatchewan Western Development Museum,"2935 LORNE AVENUESASKATOON, Saskatchewan S7J 0S5 Canada",https://wdm.ca/
Saskatoon Forestry Farm Park and Zoo,"1903 FORESTRY FARM PARK DRIVESASKATOON, Saskatchewan S7S 1G9 Canada",https://www.saskatoon.ca/parks-recreation-attractions/events-attractions/saskatoon-forestry-farm-park-zoo
Saskatoon Museum Of Military Artifacts,"3021 LOUISE STREETSASKATOON, Saskatchewan S7J 3L1 Canada",http://saskatoonmuseumofmilit.apps-1and1.com/wp-content/uploads/military-museum-tour.html
Saskatoon Public Library: Local History Department - Archives,"311 23RD STREET EASTSASKATOON, Saskatchewan S7K 0J6 Canada",https://saskatoonlibrary.ca/localhistory
Sault Ste. Marie Canal | National Historic Site of Canada,"1 CANAL DRIVESAULT STE. MARIE, Ontario P6A 6W4 Canada",https://www.pc.gc.ca/en/lhn-nhs/on/ssmarie
Sault Ste. Marie Museum,"690 QUEEN STREET EASTSAULT STE. MARIE, Ontario P6A 2A4 Canada",http://www.saultmuseum.ca/
Sault Ste. Marie Public Library & Archives,"50 EAST STREETSAULT STE. MARIE, Ontario P6A 3C3 Canada",https://ssmpl.ca/research/archives/
SBC Gallery of Contemporary Art,"507-372 RUE SAINTE-CATHERINE OUESTMONTRÉAL, Quebec H3B 1A2 Canada",https://www.sbcgallery.ca/
ScarboroughMuseum,"THOMSON MEMORIAL PARK, 1007 BRIMLEY ROADTORONTO, Ontario M1P 3E8 Canada",https://www.toronto.ca/explore-enjoy/history-art-culture/museums/scarborough-museum/
Schneider Haus National Historic Site,"466 QUEEN STREET SOUTHKITCHENER, Ontario N2G 1W7 Canada",https://www.schneiderhaus.ca/en/index.aspx
"School House Museum | Rolph, Buchanan, Wylie and McKay Historical Society","35753 HIGHWAY 17LAURENTION HILLS, Ontario K0J 1P0 Canada",http://www.schoolhousemuseum.ca/
School of Art Gallery,"255 ARTLAB, 180 DAFOE ROADWINNIPEG, Manitoba R3T 2N2 Canada",https://umanitoba.ca/art/school-of-art-gallery
School of Restoration Arts at Willowbank,"14487 NIAGARA PARKWAYQUEENSTON, Ontario L0S 1L0 Canada",http://willowbank.ca/wpdir/
Science East (In the York County Gaol),"668 BRUNSWICK STREETFREDERICTON, New Brunswick E3B 1H6 Canada",http://scienceeast.nb.ca/
Science North,"100 RAMSEY LAKE ROADSUDBURY, Ontario P3E 5S9 Canada",https://www.sciencenorth.ca/
Science World British Columbia,"1455 QUEBEC STREETVANCOUVER, British Columbia V6A 3Z7 Canada",https://www.scienceworld.ca/
Scotiabank Archives,"44 KING STREET, 19TH FLOORTORONTO, Ontario M5H 1H1 Canada",https://pubhist.info.yorku.ca/institution/scotiabank-group-archives/
Scott Manor House (Fort Sackville Foundation),"15 FORT SACKVILLE ROADBEDFORD, Nova Scotia B4A 2G6 Canada",https://scottmanor.ca/about-fort-sackville-foundation/
Scouts Canada National Museum,"1345 BASELINE ROADOTTAWA, Ontario K2C 0A7 Canada",http://voy.scouts.ca/ca/scouts-canada-national-museum
Scugog Shores Museum Village & Archives,"16210 Island RoadPORT PERRY, Ontario L9L 1A7 Canada",https://www.scugog.ca/museum
Seaforth and Area Museum | Huron East Heritage Committee,"72 MAIN STREET SOUTHSEAFORTH, Ontario N0K 1W0 Canada",https://www.huroneast.com/index.php?sltb=heritage
Seaforth Highlanders of Canada Regimental Museum and Archives,"1650 BURRARD STREETVANCOUVER, British Columbia V6J 3G4 Canada",https://www.seaforthhighlanders.ca/
Seal Island Light Museum,"2422 NOVA SCOTIA TRUNK 3BARRINGTON, Nova Scotia B0W 1E0 Canada",https://www.novascotia.com/see-do/attractions/seal-island-light-museum/1528
Seba Beach Heritage Museum,"MAIN AVENUE AND 101 STREET NORTHSEBA BEACH, Alberta T0E 2B0 Canada",https://www.travelalberta.com/ca/listings/seba-beach-heritage-museum-3969/
Sedgewick Archives Museum and Gallery,"4818 47 SEDGEWICK STREETSEDGEWICK, Alberta T0B 4C0 Canada",https://sedgewick.ca/discover/attractions/sedgewick-archives-gallery-and-museum/
Selkirk College Archives and Local History Collection,"301 FRANK BEINDER WAYCASTLEGAR, British Columbia V1N 4L3 Canada",https://library.selkirk.ca/c.php?g=713231
Serbian Heritage Museum,"6770 TECUMSEH ROAD EASTWINDSOR, Ontario N8T 1E6 Canada",http://www.serbianheritagemuseum.com/
Service des archives et de gestion des documents de l'UQAM,"1430 RUE SAINT-DENISMONTRÉAL, Quebec H3C 3P8 Canada",https://archives.uqam.ca/
Sesquicententennial Museum and Archives | Toronto District School Board,"16 PHIN AVENUETORONTO, Ontario M4J 3T2 Canada",https://pubhist.info.yorku.ca/institution/sesquicentennial-museum-and-archives/
"Settlers, Rails and Trails","13 MB-322ARGYLE, Manitoba R0C 0B0 Canada",https://argylemuseum.wixsite.com/argylemuseum
Seven Oaks House Museum,"50 MAC STREETWINNIPEG, Manitoba R2V 4Z9 Canada",http://www.sevenoakshouse.ca/seven-oaks-house-museum.html
Seymour Art Gallery,"4360 GALLANT AVENUENORTH VANCOUVER, British Columbia V7G 1L2 Canada",https://www.seymourartgallery.com/
Shades of The Past Museum,"SITE 2 A RURAL ROUTE 1 COMP 8CARBONEAR, Newfoundland & Labrador A1Y 1C6 Canada",https://www.facebook.com/ShadesOfThePastMuseum/
Shag Harbour Incident Interpretive Centre,"5615 NOVA SCOTIA TRUNK 3SHAG HARBOUR, Nova Scotia B0W 3B0 Canada",https://shagharbourincident.com/museum/
Shand House Museum,"389 AVON STREETWINDSOR, Nova Scotia B0N 2T0 Canada",https://shandhouse.novascotia.ca/
Sharon Temple National Historic Site and Museum,"18974 LESLIE STREETSHARON, Ontario L0G 1V0 Canada",https://www.sharontemple.ca/
Shawnigan Lake Museum (Shawnigan Lake Historical Society),"1775 SHAWNIGAN-MILL BAY ROADSHAWINIGAN LAKE, British Columbia V0R 2W0 Canada",http://shawniganlakemuseum.com/
Shearwater Aviation Museum,"34 BONAVENTURE STREETSHEARWATER, Nova Scotia B0J 3A0 Canada",http://www.shearwateraviationmuseum.ns.ca/
Shelburne County Genealogical Society,"168 WATER STREETSHELBURNE, Nova Scotia B0T 1W0 Canada",https://www.novascotia.com/see-do/attractions/shelburne-county-archives-genealogical-society/1529
Shelburne County Museum (Shelburne Historical Society),"20 DOCK STREETSHELBURNE, Nova Scotia B0T 1W0 Canada",https://www.shelburnemuseums.com/shelburne-county-museum
Shelburne Museum Complex (Shelburne Historical Society),"20 DOCK STREETSHELBURNE, Nova Scotia B0T 1W0 Canada",https://www.shelburnemuseums.com/the-shelburne-museum-complex
Sheldon Centre For Outdoor Education,"995243 MONO ALJALA TOWNLINEALLISTON, Ontario L9R 1V1 Canada",https://schoolweb.tdsb.on.ca/sheldon/Home/portalid/1488
Shell Lake Museum,"CARL ERICKSON AVENUE & 1ST STREET WESTSHELL LAKE, Saskatchewan S0J 2G0 Canada",https://www.tourismsaskatchewan.com/listings/789/shell-lake-museum
Sherbrooke Village Museum,"42 MAIN STREETSHERBROOKE, Nova Scotia B0J 3C0 Canada",https://sherbrookevillage.novascotia.ca/
Sheriff Andrews House Historic Site,"63 KING STREETST. ANDREWS, New Brunswick E5B 1X6 Canada",https://www.townofsaintandrews.ca/directory/sheriff-andrews-house/
Shoal Lake Mounted Police Museum,"201 - 1ST AVENUESHOAL LAKE, Manitoba R0J 1Z0 Canada",https://www.facebook.com/shoallakemountedpolicemuseum/
Shogomoc Historical Railway Site,"9189 MAIN STREETFLORENCEVILLE-BRISTOL, New Brunswick E7L 3J8 Canada",https://www.historicplaces.ca/en/rep-reg/place-lieu.aspx?id=9674
Shorebird Discovery Centre (Shepody National Wildlife Area),"419 MARY'S POINT ROADSACKVILLE, New Brunswick E4H 2M9 Canada",https://www.canada.ca/en/environment-climate-change/news/2019/07/canada-opens-new-shorebird-discovery-centre-in-shepody-national-wildlife-area-in-new-brunswick.html
